"filename", "language", "Python", "XML", "Markdown", "YAML", "JSON", "comment", "blank", "total"
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\beerware.yml", "YAML", 0, 0, 0, 15, 0, 0, 1, 16
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bigdigits.yml", "YAML", 0, 0, 0, 27, 0, 0, 1, 28
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bigelow-holmes.yml", "YAML", 0, 0, 0, 15, 0, 0, 1, 16
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\binary-linux-firmware-patent.yml", "YAML", 0, 0, 0, 9, 0, 0, 1, 10
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\binary-linux-firmware.yml", "YAML", 0, 0, 0, 7, 0, 0, 1, 8
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\biopython.yml", "YAML", 0, 0, 0, 7, 0, 0, 1, 8
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\biosl-4.0.yml", "YAML", 0, 0, 0, 19, 0, 0, 1, 20
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bison-exception-2.0.yml", "YAML", 0, 0, 0, 24, 0, 0, 1, 25
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bison-exception-2.2.yml", "YAML", 0, 0, 0, 34, 0, 0, 1, 35
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bitstream.yml", "YAML", 0, 0, 0, 10, 0, 0, 2, 12
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bittorrent-1.0.yml", "YAML", 0, 0, 0, 16, 0, 0, 1, 17
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bittorrent-1.1.yml", "YAML", 0, 0, 0, 18, 0, 0, 1, 19
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bittorrent-1.2.yml", "YAML", 0, 0, 0, 9, 0, 0, 1, 10
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bittorrent-eula.yml", "YAML", 0, 0, 0, 12, 0, 0, 1, 13
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bitwarden-1.0.yml", "YAML", 0, 0, 0, 8, 0, 0, 1, 9
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bitzi-pd.yml", "YAML", 0, 0, 0, 11, 0, 0, 1, 12
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\blas-2017.yml", "YAML", 0, 0, 0, 11, 0, 0, 1, 12
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\blessing.yml", "YAML", 0, 0, 0, 11, 0, 0, 1, 12
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\blitz-artistic.yml", "YAML", 0, 0, 0, 10, 0, 0, 1, 11
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bloomberg-blpapi.yml", "YAML", 0, 0, 0, 9, 0, 0, 1, 10
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\blueoak-1.0.0.yml", "YAML", 0, 0, 0, 12, 0, 0, 1, 13
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bohl-0.2.yml", "YAML", 0, 0, 0, 14, 0, 0, 1, 15
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\boost-1.0.yml", "YAML", 0, 0, 0, 18, 0, 0, 1, 19
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\boost-original.yml", "YAML", 0, 0, 0, 17, 0, 0, 1, 18
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bootloader-exception.yml", "YAML", 0, 0, 0, 60, 0, 8, 1, 69
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\borceux.yml", "YAML", 0, 0, 0, 12, 0, 0, 1, 13
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bpel4ws-spec.yml", "YAML", 0, 0, 0, 20, 0, 0, 1, 21
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bpmn-io.yml", "YAML", 0, 0, 0, 9, 0, 0, 1, 10
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\brad-martinez-vb-32.yml", "YAML", 0, 0, 0, 7, 0, 0, 1, 8
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\brent-corkum.yml", "YAML", 0, 0, 0, 12, 0, 0, 1, 13
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\brian-clapper.yml", "YAML", 0, 0, 0, 11, 0, 0, 1, 12
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\brian-gladman-3-clause.yml", "YAML", 0, 0, 0, 6, 0, 0, 1, 7
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\brian-gladman-dual.yml", "YAML", 0, 0, 0, 23, 0, 0, 1, 24
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\brian-gladman.yml", "YAML", 0, 0, 0, 9, 0, 0, 1, 10
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\brl.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\broadcom-cfe.yml", "YAML", 0, 0, 0, 6, 0, 0, 1, 7
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\broadcom-commercial.yml", "YAML", 0, 0, 0, 6, 0, 0, 1, 7
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\broadcom-confidential.yml", "YAML", 0, 0, 0, 6, 0, 0, 1, 7
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\broadcom-dual.yml", "YAML", 0, 0, 0, 7, 0, 0, 1, 8
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\broadcom-linking-exception-2.0.yml", "YAML", 0, 0, 0, 26, 0, 0, 1, 27
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\broadcom-linking-unmodified.yml", "YAML", 0, 0, 0, 8, 0, 0, 1, 9
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\broadcom-linux-firmware.yml", "YAML", 0, 0, 0, 7, 0, 0, 1, 8
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\broadcom-linux-timer.yml", "YAML", 0, 0, 0, 10, 0, 0, 1, 11
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\broadcom-proprietary.yml", "YAML", 0, 0, 0, 6, 0, 0, 1, 7
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\broadcom-standard-terms.yml", "YAML", 0, 0, 0, 6, 0, 0, 1, 7
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\broadcom-unpublished-source.yml", "YAML", 0, 0, 0, 7, 0, 0, 1, 8
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\broadcom-wiced.yml", "YAML", 0, 0, 0, 8, 0, 0, 1, 9
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\broadleaf-fair-use.yml", "YAML", 0, 0, 0, 9, 0, 0, 1, 10
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\brocade-firmware.yml", "YAML", 0, 0, 0, 7, 0, 0, 1, 8
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bruno-podetti.yml", "YAML", 0, 0, 0, 7, 0, 0, 1, 8
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-1-clause-build.yml", "YAML", 0, 0, 0, 7, 0, 0, 1, 8
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-1-clause.yml", "YAML", 0, 0, 0, 11, 0, 0, 1, 12
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-1988.yml", "YAML", 0, 0, 0, 10, 0, 0, 1, 11
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-2-clause-freebsd.yml", "YAML", 0, 0, 0, 18, 0, 0, 1, 19
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-2-clause-netbsd.yml", "YAML", 0, 0, 0, 15, 0, 0, 1, 16
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-2-clause-plus-advertizing.yml", "YAML", 0, 0, 0, 11, 0, 0, 1, 12
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-2-clause-views.yml", "YAML", 0, 0, 0, 18, 0, 0, 1, 19
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-3-clause-devine.yml", "YAML", 0, 0, 0, 9, 0, 0, 1, 10
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-3-clause-fda.yml", "YAML", 0, 0, 0, 8, 0, 0, 1, 9
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-3-clause-jtag.yml", "YAML", 0, 0, 0, 12, 0, 0, 1, 13
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-3-clause-no-change.yml", "YAML", 0, 0, 0, 10, 0, 0, 1, 11
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-3-clause-no-military.yml", "YAML", 0, 0, 0, 13, 0, 0, 1, 14
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-3-clause-no-nuclear-warranty.yml", "YAML", 0, 0, 0, 14, 0, 0, 1, 15
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-3-clause-no-trademark.yml", "YAML", 0, 0, 0, 11, 0, 0, 1, 12
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-3-clause-open-mpi.yml", "YAML", 0, 0, 0, 11, 0, 0, 1, 12
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-3-clause-sun.yml", "YAML", 0, 0, 0, 9, 0, 0, 1, 10
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-4-clause-shortened.yml", "YAML", 0, 0, 0, 11, 0, 0, 2, 13
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-ack-carrot2.yml", "YAML", 0, 0, 0, 10, 0, 0, 1, 11
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-ack.yml", "YAML", 0, 0, 0, 13, 0, 0, 1, 14
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-artwork.yml", "YAML", 0, 0, 0, 10, 0, 0, 1, 11
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-atmel.yml", "YAML", 0, 0, 0, 9, 0, 0, 1, 10
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-axis-nomod.yml", "YAML", 0, 0, 0, 10, 0, 0, 1, 11
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-axis.yml", "YAML", 0, 0, 0, 8, 0, 0, 1, 9
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-credit.yml", "YAML", 0, 0, 0, 6, 0, 0, 1, 7
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-dpt.yml", "YAML", 0, 0, 0, 7, 0, 0, 1, 8
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-export.yml", "YAML", 0, 0, 0, 8, 0, 0, 1, 9
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-innosys.yml", "YAML", 0, 0, 0, 13, 0, 0, 1, 14
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-intel.yml", "YAML", 0, 0, 0, 6, 0, 0, 0, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-mylex.yml", "YAML", 0, 0, 0, 11, 0, 0, 1, 12
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-new-derivative.yml", "YAML", 0, 0, 0, 9, 0, 0, 1, 10
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-new-far-manager.yml", "YAML", 0, 0, 0, 7, 0, 0, 1, 8
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-new-nomod.yml", "YAML", 0, 0, 0, 9, 0, 0, 1, 10
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-new-tcpdump.yml", "YAML", 0, 0, 0, 7, 0, 0, 1, 8
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-new.yml", "YAML", 0, 0, 0, 16, 0, 0, 1, 17
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-no-disclaimer-unmodified.yml", "YAML", 0, 0, 0, 8, 0, 0, 1, 9
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-no-disclaimer.yml", "YAML", 0, 0, 0, 9, 0, 0, 1, 10
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-no-mod.yml", "YAML", 0, 0, 0, 9, 0, 0, 1, 10
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-original-muscle.yml", "YAML", 0, 0, 0, 14, 0, 0, 1, 15
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-original-uc-1986.yml", "YAML", 0, 0, 0, 6, 0, 0, 1, 7
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-original-uc-1990.yml", "YAML", 0, 0, 0, 7, 0, 0, 1, 8
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-original-uc.yml", "YAML", 0, 0, 0, 31, 0, 0, 1, 32
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-original-voices.yml", "YAML", 0, 0, 0, 10, 0, 0, 1, 11
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-original.yml", "YAML", 0, 0, 0, 16, 0, 0, 1, 17
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-plus-mod-notice.yml", "YAML", 0, 0, 0, 6, 0, 0, 1, 7
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-plus-patent.yml", "YAML", 0, 0, 0, 15, 0, 0, 1, 16
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-protection.yml", "YAML", 0, 0, 0, 10, 0, 0, 1, 11
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-simplified-darwin.yml", "YAML", 0, 0, 0, 6, 0, 0, 1, 7
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-simplified-intel.yml", "YAML", 0, 0, 0, 10, 0, 0, 1, 11
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-simplified-source.yml", "YAML", 0, 0, 0, 9, 0, 0, 1, 10
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-simplified.yml", "YAML", 0, 0, 0, 19, 0, 0, 1, 20
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-source-code.yml", "YAML", 0, 0, 0, 11, 0, 0, 1, 12
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-top-gpl-addition.yml", "YAML", 0, 0, 0, 8, 0, 0, 1, 9
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-top.yml", "YAML", 0, 0, 0, 10, 0, 0, 0, 10
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-unchanged.yml", "YAML", 0, 0, 0, 11, 0, 0, 1, 12
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-unmodified.yml", "YAML", 0, 0, 0, 10, 0, 0, 1, 11
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-x11.yml", "YAML", 0, 0, 0, 8, 0, 0, 1, 9
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsd-zero.yml", "YAML", 0, 0, 0, 9, 0, 0, 1, 10
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsl-1.0.yml", "YAML", 0, 0, 0, 17, 0, 0, 1, 18
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsl-1.1.yml", "YAML", 0, 0, 0, 18, 0, 0, 1, 19
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsla-no-advert.yml", "YAML", 0, 0, 0, 13, 0, 0, 1, 14
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bsla.yml", "YAML", 0, 0, 0, 8, 0, 0, 1, 9
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bugsense-sdk.yml", "YAML", 0, 0, 0, 15, 0, 0, 1, 16
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bukitjs license.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bytemark.yml", "YAML", 0, 0, 0, 6, 0, 0, 1, 7
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bzip2-libbzip-1.0.5.yml", "YAML", 0, 0, 0, 11, 0, 0, 1, 12
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\bzip2-libbzip-2010.yml", "YAML", 0, 0, 0, 16, 0, 0, 1, 17
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\c-fsl-1.1.yml", "YAML", 0, 0, 0, 13, 0, 0, 1, 14
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\c-uda-1.0.yml", "YAML", 0, 0, 0, 10, 0, 0, 1, 11
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\ca-tosl-1.1.yml", "YAML", 0, 0, 0, 20, 0, 0, 1, 21
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cadence-linux-firmware.yml", "YAML", 0, 0, 0, 7, 0, 0, 1, 8
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cal-1.0-combined-work-exception.yml", "YAML", 0, 0, 0, 14, 0, 0, 1, 15
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cal-1.0.yml", "YAML", 0, 0, 0, 16, 0, 0, 1, 17
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\caldera.yml", "YAML", 0, 0, 0, 12, 0, 0, 1, 13
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\can-ogl-2.0-en.yml", "YAML", 0, 0, 0, 10, 0, 0, 1, 11
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\can-ogl-alberta-2.1.yml", "YAML", 0, 0, 0, 7, 0, 0, 1, 8
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\can-ogl-british-columbia-2.0.yml", "YAML", 0, 0, 0, 7, 0, 0, 1, 8
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\can-ogl-nova-scotia-1.0.yml", "YAML", 0, 0, 0, 7, 0, 0, 1, 8
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\can-ogl-ontario-1.0.yml", "YAML", 0, 0, 0, 7, 0, 0, 1, 8
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\can-ogl-toronto-1.0.yml", "YAML", 0, 0, 0, 7, 0, 0, 1, 8
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\careware.yml", "YAML", 0, 0, 0, 7, 0, 0, 1, 8
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\carnegie-mellon-contributors.yml", "YAML", 0, 0, 0, 8, 0, 0, 1, 9
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\carnegie-mellon.yml", "YAML", 0, 0, 0, 6, 0, 0, 1, 7
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cavium-linux-firmware.yml", "YAML", 0, 0, 0, 9, 0, 0, 1, 10
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cavium-malloc.yml", "YAML", 0, 0, 0, 6, 0, 0, 1, 7
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cavium-targeted-hardware.yml", "YAML", 0, 0, 0, 8, 0, 0, 1, 9
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc by-nc 2.0.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc by-nc 4.0.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc by-nc-sa 4.0.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc by-nd 4.0.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc by-sa 4.0.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-1.0.yml", "YAML", 0, 0, 0, 14, 0, 0, 1, 15
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-2.0-uk.yml", "YAML", 0, 0, 0, 15, 0, 0, 1, 16
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-2.0.yml", "YAML", 0, 0, 0, 14, 0, 0, 1, 15
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-2.5-au.yml", "YAML", 0, 0, 0, 11, 0, 0, 1, 12
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-2.5.yml", "YAML", 0, 0, 0, 14, 0, 0, 1, 15
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-3.0-at.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-3.0-us.yml", "YAML", 0, 0, 0, 13, 0, 0, 1, 14
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-3.0.yml", "YAML", 0, 0, 0, 15, 0, 0, 1, 16
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-4.0.yml", "YAML", 0, 0, 0, 12, 0, 0, 1, 13
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-nc-1.0.yml", "YAML", 0, 0, 0, 14, 0, 0, 1, 15
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-nc-2.0.yml", "YAML", 0, 0, 0, 14, 0, 0, 1, 15
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-nc-2.5.yml", "YAML", 0, 0, 0, 14, 0, 0, 1, 15
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-nc-3.0.yml", "YAML", 0, 0, 0, 15, 0, 0, 1, 16
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-nc-4.0.yml", "YAML", 0, 0, 0, 12, 0, 0, 1, 13
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-nc-nd-1.0.yml", "YAML", 0, 0, 0, 15, 0, 0, 1, 16
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-nc-nd-2.0-au.yml", "YAML", 0, 0, 0, 9, 0, 0, 1, 10
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-nc-nd-2.0.yml", "YAML", 0, 0, 0, 14, 0, 0, 1, 15
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-nc-nd-2.5.yml", "YAML", 0, 0, 0, 14, 0, 0, 1, 15
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-nc-nd-3.0-igo.yml", "YAML", 0, 0, 0, 12, 0, 0, 2, 14
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-nc-nd-3.0.yml", "YAML", 0, 0, 0, 14, 0, 0, 1, 15
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-nc-nd-4.0.yml", "YAML", 0, 0, 0, 12, 0, 0, 1, 13
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-nc-sa-1.0.yml", "YAML", 0, 0, 0, 14, 0, 0, 1, 15
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-nc-sa-2.0-uk.yml", "YAML", 0, 0, 0, 11, 0, 0, 1, 12
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-nc-sa-2.0.yml", "YAML", 0, 0, 0, 14, 0, 0, 1, 15
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-nc-sa-2.5.yml", "YAML", 0, 0, 0, 14, 0, 0, 1, 15
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-nc-sa-3.0-igo.yml", "YAML", 0, 0, 0, 13, 0, 0, 1, 14
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-nc-sa-3.0-us.yml", "YAML", 0, 0, 0, 13, 0, 0, 1, 14
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-nc-sa-3.0.yml", "YAML", 0, 0, 0, 14, 0, 0, 1, 15
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-nc-sa-4.0.yml", "YAML", 0, 0, 0, 12, 0, 0, 1, 13
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-nd-1.0.yml", "YAML", 0, 0, 0, 15, 0, 0, 1, 16
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-nd-2.0.yml", "YAML", 0, 0, 0, 14, 0, 0, 1, 15
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-nd-2.5.yml", "YAML", 0, 0, 0, 14, 0, 0, 1, 15
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-nd-3.0.yml", "YAML", 0, 0, 0, 14, 0, 0, 1, 15
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-nd-4.0.yml", "YAML", 0, 0, 0, 12, 0, 0, 1, 13
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-sa-1.0.yml", "YAML", 0, 0, 0, 14, 0, 0, 1, 15
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-sa-2.0-uk.yml", "YAML", 0, 0, 0, 13, 0, 0, 2, 15
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-sa-2.0.yml", "YAML", 0, 0, 0, 14, 0, 0, 1, 15
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-sa-2.1-jp.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-sa-2.5.yml", "YAML", 0, 0, 0, 14, 0, 0, 1, 15
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-sa-3.0-at.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-sa-3.0.yml", "YAML", 0, 0, 0, 16, 0, 0, 1, 17
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-by-sa-4.0.yml", "YAML", 0, 0, 0, 12, 0, 0, 1, 13
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-devnations-2.0.yml", "YAML", 0, 0, 0, 7, 0, 0, 1, 8
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-nc-nd.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-nc-sa.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-nc-sampling-plus-1.0.yml", "YAML", 0, 0, 0, 7, 0, 0, 1, 8
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-pd.yml", "YAML", 0, 0, 0, 10, 0, 0, 1, 11
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-pdm-1.0.yml", "YAML", 0, 0, 0, 8, 0, 0, 1, 9
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-sa.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-sampling-1.0.yml", "YAML", 0, 0, 0, 7, 0, 0, 1, 8
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc-sampling-plus-1.0.yml", "YAML", 0, 0, 0, 7, 0, 0, 1, 8
"d:\IDEWORK\lvmen\src\licensedcode\data\licenses\cc0-1.0.yml", "YAML", 0, 0, 0, 13, 0, 0, 1, 14
